"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"SL","2018-04-20","82.1","-1.1193","5.8019","Mookie Betts",605141,608665,"field_out","hit_into_play",,,,,"6","Mookie Betts grounds out, second baseman Jed Lowrie to first baseman Matt Olson.  ","R","R","R","OAK","BOS","X",4,"ground_ball",1,2,2018,"0.8747","-0.5236","0.5867","2.0729","null","null","null",0,1,"Top","150.96","151.21",,,518960,,"180421_020823","2.1763","-119.4250","-0.8496","7.7907","24.3983","-37.1757","3.2072","1.3576","123","102.4","6.1690","81.4670","2696","6.0170",529691,608665,518960,621566,476704,656305,543760,640461,592192,572039,"54.4812","0.684","0.639","0.00",1,0,0,4,1,"4","Slider",0,0,0,0,0,0,0,0
"SI","2018-04-20","94.0","-1.0460","5.8284","Mookie Betts",605141,608665,"null","swinging_strike",,,,,"11","null","R","R","R","OAK","BOS","S","null","null",1,1,2018,"-1.4089","0.8856","-0.5352","3.3382","null","null","null",0,1,"Top","null","null",,,518960,,"180421_020803","4.4205","-136.7485","-2.6787","-18.5620","30.3249","-20.7508","3.2072","1.3576","null","null","null","93.8280","2295","6.2140",529691,608665,518960,621566,476704,656305,543760,640461,592192,572039,"54.2843","null","null","null","null","null","null","null",1,"3","Sinker",0,0,0,0,0,0,0,0
"FF","2018-04-20","92.5","-1.1477","5.7760","Mookie Betts",605141,608665,"null","ball",,,,,"11","null","R","R","R","OAK","BOS","B","null","null",0,1,2018,"-0.7046","1.4386","-1.3421","3.0522","null","null","null",0,1,"Top","null","null",,,518960,,"180421_020749","1.0452","-134.7049","-4.2674","-8.7894","30.7827","-13.9648","3.6623","1.6347","null","null","null","92.5240","2306","6.3780",529691,608665,518960,621566,476704,656305,543760,640461,592192,572039,"54.1203","null","null","null","null","null","null","null",1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0
"SI","2018-04-20","93.0","-1.1600","5.8754","Mookie Betts",605141,608665,"null","called_strike",,,,,"9","null","R","R","R","OAK","BOS","S","null","null",0,0,2018,"-1.3502","1.0602","0.3670","1.9198","null","null","null",0,1,"Top","null","null",,,518960,,"180421_020736","6.8518","-135.2048","-6.6611","-17.9954","29.3041","-17.9841","3.5028","1.6335","null","null","null","92.8850","2340","6.2570",529691,608665,518960,621566,476704,656305,543760,640461,592192,572039,"54.2409","null","null","null","null","null","null","null",1,"1","Sinker",0,0,0,0,0,0,0,0
"CU","2018-04-19","77.3","-2.6277","4.7570","Mookie Betts",605141,598287,"double","hit_into_play_no_out",,,,,"5","Mookie Betts hits a ground-rule double (8) on a line drive to left field.   Brock Holt to 3rd.  ","R","R","R","LAA","BOS","X","null","line_drive",1,0,2018,"0.9062","-0.2342","-0.0049","2.4287","null","null","571788.00",0,9,"Top","59.90","128.89",,,425784,,"180420_051649","3.9200","-112.2168","2.4016","6.6579","21.0649","-34.8079","3.3026","1.5917","280","103.4","16.5390","75.8000","2717","5.4200",529684,598287,425784,405395,435079,446359,592743,457708,545361,594777,"55.0876","0.527","0.664","1.25",1,1,1,5,68,"2","Curveball",2,6,6,2,6,2,6,2
"CU","2018-04-19","76.4","-2.6130","4.7470","Mookie Betts",605141,598287,"null","ball",,,,,"13","null","R","R","R","LAA","BOS","B","null","null",0,0,2018,"1.2089","-0.0961","-1.0771","2.2461","null","null","571788.00",0,9,"Top","null","null",,,425784,,"180420_051556","1.1158","-110.9186","1.9731","9.3431","21.6875","-33.6129","3.1345","1.5105","null","null","null","74.6020","2800","5.3070",529684,598287,425784,405395,435079,446359,592743,457708,545361,594777,"55.2003","null","null","null","null","null","null","null",68,"1","Curveball",2,6,6,2,6,2,6,2
"FT","2018-04-19","92.9","-1.0179","7.1558","Mookie Betts",605141,462382,"strikeout","swinging_strike",,,,,"9","Mookie Betts strikes out swinging.  ","R","R","R","LAA","BOS","S",2,"null",3,2,2018,"-1.1862","1.0355","0.2850","1.3478","null","571788.00","null",1,7,"Top","null","null",,,455117,,"180420_043801","5.8260","-134.7069","-11.1764","-15.4807","28.4714","-17.6036","3.2884","1.4643","null","null","null","92.0330","2147","5.9120",529684,462382,455117,405395,435079,446359,592743,457708,545361,455759,"54.5920","null","null","0.00",1,0,0,"null",52,"6","2-Seam Fastball",2,5,5,2,5,2,5,2
"FT","2018-04-19","92.6","-0.9307","7.1036","Mookie Betts",605141,462382,"null","ball",,,,,"12","null","R","R","R","LAA","BOS","B","null","null",2,2,2018,"-1.3922","0.8989","1.1179","3.5992","null","571788.00","null",1,7,"Top","null","null",,,455117,,"180420_043721","8.1414","-134.4212","-4.9969","-18.3958","29.3979","-20.5923","3.3483","1.7054","null","null","null","91.7260","2183","5.9220",529684,462382,455117,405395,435079,446359,592743,457708,545361,455759,"54.5815","null","null","null","null","null","null","null",52,"5","2-Seam Fastball",2,5,5,2,5,2,5,2
"CU","2018-04-19","80.4","-1.2119","6.9583","Mookie Betts",605141,462382,"null","blocked_ball",,,,,"14","null","R","R","R","LAA","BOS","B","null","null",1,2,2018,"-0.1664","-0.8013","0.5113","0.9587","null","571788.00","null",1,7,"Top","null","null",,,455117,,"180420_043654","4.0303","-116.7570","-4.9984","-2.2579","23.1965","-38.4879","3.2292","1.4928","null","null","null","78.5180","2122","5.2110",529684,462382,455117,405395,435079,446359,592743,457708,545361,455759,"55.2934","null","null","null","null","null","null","null",52,"4","Curveball",2,5,5,2,5,2,5,2
"CU","2018-04-19","79.9","-1.3103","7.0360","Mookie Betts",605141,462382,"null","foul",,,,,"7","null","R","R","R","LAA","BOS","S","null","null",1,1,2018,"-0.0605","-0.6127","-0.7102","1.6475","null","571788.00","null",1,7,"Top","null","null",,,455117,,"180420_043617","1.3985","-116.1158","-3.8792","-0.8106","24.0359","-36.9541","3.2884","1.5775","150","88.5","11.4059","77.8450","2047","5.1520",529684,462382,455117,405395,435079,446359,592743,457708,545361,455759,"55.3526","null","null","null","null","null","null","null",52,"3","Curveball",2,5,5,2,5,2,5,2
"FT","2018-04-19","92.1","-0.9367","7.2002","Mookie Betts",605141,462382,"null","ball",,,,,"13","null","R","R","R","LAA","BOS","B","null","null",0,1,2018,"-1.2017","1.0244","-0.4122","1.3809","null","571788.00","null",1,7,"Top","null","null",,,455117,,"180420_043550","3.7724","-133.4354","-10.7819","-14.6978","30.6788","-18.1859","3.3102","1.6136","null","null","null","90.0130","2199","5.4170",529684,462382,455117,405395,435079,446359,592743,457708,545361,455759,"55.0862","null","null","null","null","null","null","null",52,"2","2-Seam Fastball",2,5,5,2,5,2,5,2
"CU","2018-04-19","78.8","-1.3266","7.0160","Mookie Betts",605141,462382,"null","called_strike",,,,,"6","null","R","R","R","LAA","BOS","S","null","null",0,0,2018,"0.0112","-0.7120","0.6215","2.2952","null","571788.00","null",1,7,"Top","null","null",,,455117,,"180420_043531","4.1237","-114.4654","-2.0202","-0.7710","24.0008","-38.0268","3.3001","1.4731","null","null","null","76.7950","2105","5.2610",529684,462382,455117,405395,435079,446359,592743,457708,545361,455759,"55.2432","null","null","null","null","null","null","null",52,"1","Curveball",2,5,5,2,5,2,5,2
"FF","2018-04-19","89.8","-1.6378","6.4676","Mookie Betts",605141,607374,"grounded_into_double_play","hit_into_play",,,,,"3","Mookie Betts grounds into a double play, second baseman Ian Kinsler to shortstop Andrelton Simmons to first baseman Albert Pujols.   Brock Holt out at 2nd.  ","R","R","R","LAA","BOS","X",4,"ground_ball",2,2,2018,"-1.3101","1.3877","0.7946","2.9470","null","null","571788.00",1,5,"Top","145.90","149.49",,,455117,,"180420_034722","8.4625","-130.1664","-5.3592","-16.1024","28.1009","-16.1777","3.2883","1.6455","26","99.3","-5.6140","87.5870","2322","5.1810",529684,607374,455117,405395,435079,446359,592743,457708,545361,455759,"55.3238","0.340","0.298","0.00",1,0,0,2,35,"5","4-Seam Fastball",1,3,3,1,3,1,3,1
"SL","2018-04-19","79.0","-1.7360","6.3351","Mookie Betts",605141,607374,"null","foul",,,,,"6","null","R","R","R","LAA","BOS","S","null","null",2,1,2018,"0.1269","0.1432","0.7476","2.1100","null","null","571788.00",1,5,"Top","null","null",,,455117,,"180420_034619","5.0633","-114.6099","-2.4873","0.0135","23.8285","-30.7603","3.2204","1.5322","null","null","null","76.8740","2115","5.2220",529684,607374,455117,405395,435079,446359,592743,457708,545361,455759,"55.2832","null","null","null","null","null","null","null",35,"4","Slider",1,3,3,1,3,1,3,1
"SL","2018-04-19","78.8","-1.7159","6.3274","Mookie Betts",605141,607374,"null","blocked_ball",,,,,"14","null","R","R","R","LAA","BOS","B","null","null",1,1,2018,"0.0136","0.2293","1.3958","0.7915","null","null","571788.00",1,5,"Top","null","null",,,455117,,"180420_034544","6.6120","-114.2700","-5.3666","-1.3150","24.6953","-29.3910","3.1839","1.4248","null","null","null","76.8710","2143","5.4990",529684,607374,455117,405395,435079,446359,592743,457708,545361,455759,"55.0062","null","null","null","null","null","null","null",35,"3","Slider",1,3,3,1,3,1,3,1
"SL","2018-04-19","79.3","-1.5013","6.3303","Mookie Betts",605141,607374,"null","blocked_ball",,,,,"14","null","R","R","R","LAA","BOS","B","null","null",0,1,2018,"0.1024","0.1581","2.1526","0.4442","null","null","571788.00",1,5,"Top","null","null",,,455117,,"180420_034422","7.6431","-114.8974","-6.1106","-0.7420","24.2293","-29.8408","3.1613","1.3766","null","null","null","77.3060","2198","5.4270",529684,607374,455117,405395,435079,446359,592743,457708,545361,455759,"55.0781","null","null","null","null","null","null","null",35,"2","Slider",1,3,3,1,3,1,3,1
"SL","2018-04-19","79.4","-1.7590","6.2737","Mookie Betts",605141,607374,"null","swinging_strike",,,,,"14","null","R","R","R","LAA","BOS","S","null","null",0,0,2018,"0.1079","0.3591","1.1555","0.9608","null","null","571788.00",1,5,"Top","null","null",,,455117,,"180420_034355","6.0788","-115.2723","-5.3503","-0.2869","23.0570","-28.2885","3.1751","1.4869","null","null","null","77.8670","2244","5.5100",529684,607374,455117,405395,435079,446359,592743,457708,545361,455759,"54.9957","null","null","null","null","null","null","null",35,"1","Slider",1,3,3,1,3,1,3,1
"FS","2018-04-19","81.8","-1.7006","6.2065","Mookie Betts",605141,607374,"strikeout","swinging_strike_blocked",,,,,"14","Mookie Betts strikes out swinging.  ","R","R","R","LAA","BOS","S",2,"null",0,2,2018,"-0.9488","-0.0438","0.5065","0.4410","null","null","null",1,3,"Top","null","null",,,455117,,"180420_030400","6.5147","-118.6393","-6.1593","-9.7620","22.2791","-31.6952","3.2573","1.5238","null","null","null","79.5940","1007","4.9100",529684,607374,455117,405395,435079,446359,592743,457708,545361,455759,"55.5953","null","null","0.00",1,0,0,"null",18,"3","Split Finger",1,1,1,1,1,1,1,1
"FF","2018-04-19","88.0","-1.8545","6.2851","Mookie Betts",605141,607374,"null","called_strike",,,,,"3","null","R","R","R","LAA","BOS","S","null","null",0,1,2018,"-0.9819","1.5323","0.6495","2.8935","null","null","null",1,3,"Top","null","null",,,455117,,"180420_030344","7.9108","-127.7992","-5.1232","-12.0397","25.1134","-15.0509","3.2632","1.5129","null","null","null","86.7530","2196","5.5070",529684,607374,455117,405395,435079,446359,592743,457708,545361,455759,"54.9983","null","null","null","null","null","null","null",18,"2","4-Seam Fastball",1,1,1,1,1,1,1,1
"FF","2018-04-19","90.7","-1.5997","6.3391","Mookie Betts",605141,607374,"null","called_strike",,,,,"9","null","R","R","R","LAA","BOS","S","null","null",0,0,2018,"-1.0768","1.4762","0.6751","2.0193","null","null","null",1,3,"Top","null","null",,,455117,,"180420_030330","7.7104","-131.4774","-7.7185","-13.6151","26.2827","-14.3347","3.1952","1.6006","null","null","null","88.8830","2332","5.2530",529684,607374,455117,405395,435079,446359,592743,457708,545361,455759,"55.2520","null","null","null","null","null","null","null",18,"1","4-Seam Fastball",1,1,1,1,1,1,1,1
"FT","2018-04-19","87.8","-1.8151","6.1699","Mookie Betts",605141,607374,"home_run","hit_into_play_score",,,,,"2","Mookie Betts homers (6) on a fly ball to left field.  ","R","R","R","LAA","BOS","X","null","fly_ball",2,0,2018,"-1.4439","1.2041","-0.0848","3.0719","null","null","null",0,1,"Top","6.33","86.26",,,455117,,"180420_020916","7.0172","-127.5604","-3.7384","-16.8703","26.8619","-18.8036","3.1866","1.5210","385","101.8","28.3700","86.6700","2299","5.7170",529684,607374,455117,405395,435079,446359,592743,457708,545361,455759,"54.7882","0.834","1.690","2.00",1,0,3,6,1,"3","2-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-04-19","90.1","-1.7146","6.1757","Mookie Betts",605141,607374,"null","ball",,,,,"14","null","R","R","R","LAA","BOS","B","null","null",1,0,2018,"-1.2530","1.5515","1.4020","1.5821","null","null","null",0,1,"Top","null","null",,,455117,,"180420_020850","10.1171","-130.4050","-8.4304","-15.9943","26.6991","-13.4577","3.2180","1.5101","null","null","null","88.4920","2330","5.5330",529684,607374,455117,405395,435079,446359,592743,457708,545361,455759,"54.9728","null","null","null","null","null","null","null",1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-04-19","90.3","-1.7631","6.2280","Mookie Betts",605141,607374,"null","ball",,,,,"14","null","R","R","R","LAA","BOS","B","null","null",0,0,2018,"-1.0894","1.5229","1.4295","2.2476","null","null","null",0,1,"Top","null","null",,,455117,,"180420_020833","10.1087","-130.8133","-7.0013","-14.4781","28.2438","-13.7171","3.1765","1.4535","null","null","null","89.1940","2356","5.9110",529684,607374,455117,405395,435079,446359,592743,457708,545361,455759,"54.5942","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0
"SL","2018-04-18","83.4","-2.1058","6.0442","Mookie Betts",605141,592135,"force_out","hit_into_play",,,,,"5","Mookie Betts flies into a force out, left fielder Justin Upton to second baseman Ian Kinsler.   Jackie Bradley to 3rd.    Tzu-Wei Lin out at 2nd.    Mookie Betts to 1st.  ","R","R","R","LAA","BOS","X",7,"fly_ball",0,2,2018,"0.9562","-0.6385","0.2158","2.3028","null","598265.00","624407.00",1,8,"Top","115.14","101.31",,,455117,,"180419_045018","3.4627","-121.3109","-0.9109","8.5644","24.1510","-38.4187","3.2317","1.5208","235","94.2","55.2890","82.5930","2705","5.8140",529670,592135,455117,472528,435079,446359,592743,457708,545361,594777,"54.6886","0.009","0.010","0.00",1,0,0,3,66,"4","Slider",0,7,7,0,7,0,7,0
"FF","2018-04-18","92.8","-2.0460","6.1257","Mookie Betts",605141,592135,"null","foul",,,,,"9","null","R","R","R","LAA","BOS","S","null","null",0,2,2018,"0.1437","1.3917","0.8277","2.0028","null","598265.00","624407.00",1,8,"Top","null","null",,,455117,,"180419_044937","6.9965","-134.7621","-7.6980","0.2116","29.3147","-13.9407","3.2317","1.5661","134","73.0","11.3385","92.2370","2497","6.0700",529670,592135,455117,472528,435079,446359,592743,457708,545361,594777,"54.4331","null","null","null","null","null","null","null",66,"3","4-Seam Fastball",0,7,7,0,7,0,7,0
"SL","2018-04-18","82.8","-2.1264","5.9745","Mookie Betts",605141,592135,"null","foul",,,,,"5","null","R","R","R","LAA","BOS","S","null","null",0,1,2018,"0.7043","-0.4026","0.1297","2.2588","null","598265.00","624407.00",1,8,"Top","null","null",,,455117,,"180419_044849","3.7666","-120.4390","-1.2131","5.9870","23.3779","-36.0233","3.1411","1.4982","null","null","null","82.0000","2530","5.7740",529670,592135,455117,472528,435079,446359,592743,457708,545361,594777,"54.7291","null","null","null","null","null","null","null",66,"2","Slider",0,7,7,0,7,0,7,0
"SL","2018-04-18","84.3","-2.0635","6.0990","Mookie Betts",605141,592135,"null","called_strike",,,,,"8","null","R","R","R","LAA","BOS","S","null","null",0,0,2018,"0.6077","-0.4923","0.2076","1.7722","null","598265.00","624407.00",1,8,"Top","null","null",,,455117,,"180419_044822","4.0355","-122.4942","-2.6880","5.1098","23.9962","-36.6940","3.2032","1.5154","null","null","null","82.6980","2597","5.2840",529670,592135,455117,472528,435079,446359,592743,457708,545361,594777,"55.2191","null","null","null","null","null","null","null",66,"1","Slider",0,7,7,0,7,0,7,0
"CH","2018-04-18","81.4","2.6474","5.8344","Mookie Betts",605141,501625,"single","hit_into_play_no_out",,,,,"12","Mookie Betts singles on a ground ball to third baseman Zack Cozart.  ","R","R","L","LAA","BOS","X","null","ground_ball",1,0,2018,"1.4148","0.5678","0.9902","2.5118","null","null","null",2,6,"Top","108.62","181.59",,,455117,,"180419_040854","-6.3641","-118.3894","-1.9480","14.3618","21.4935","-26.7398","3.2009","1.6259","3","66.1","-41.0550","81.1500","1966","6.0380",529670,501625,455117,472528,435079,446359,592743,457708,545361,594777,"54.4569","0.070","0.065","0.90",1,1,0,2,50,"2","Changeup",0,6,6,0,6,0,6,0
"CH","2018-04-18","81.6","2.7613","5.7560","Mookie Betts",605141,501625,"null","ball",,,,,"13","null","R","R","L","LAA","BOS","B","null","null",0,0,2018,"1.6027","0.6622","-0.0124","0.1411","null","null","null",2,6,"Top","null","null",,,455117,,"180419_040832","-9.2822","-118.2616","-7.2458","16.7786","22.2515","-24.8136","3.1330","1.4674","null","null","null","81.3470","2057","6.3150",529670,501625,455117,472528,435079,446359,592743,457708,545361,594777,"54.1804","null","null","null","null","null","null","null",50,"1","Changeup",0,6,6,0,6,0,6,0
"FF","2018-04-18","92.5","1.4753","6.6586","Mookie Betts",605141,572140,"field_out","hit_into_play",,,,,"1","Mookie Betts flies out to left fielder Justin Upton.  ","R","R","L","LAA","BOS","X",7,"fly_ball",3,2,2018,"0.3869","1.4090","-0.5475","3.0407","null","null","null",1,4,"Top","77.33","73.39",,,455117,,"180419_032605","-5.9939","-134.4500","-6.4783","5.9559","28.3007","-13.9260","3.1949","1.4160","318","93.9","40.1340","92.5240","2116","6.3040",529670,572140,455117,472528,435079,446359,592743,457708,545361,594777,"54.1928","0.052","0.111","0.00",1,0,0,3,33,"7","4-Seam Fastball",0,6,6,0,6,0,6,0
"CH","2018-04-18","85.6","1.8560","6.5400","Mookie Betts",605141,572140,"null","foul",,,,,"8","null","R","R","L","LAA","BOS","S","null","null",3,2,2018,"0.5372","0.2533","0.0813","1.8175","null","null","null",1,4,"Top","null","null",,,455117,,"180419_032527","-5.2026","-124.5324","-5.3856","6.4682","22.3859","-28.8123","3.1949","1.3934","7","73.7","-16.5064","85.2430","1881","5.8400",529670,572140,455117,472528,435079,446359,592743,457708,545361,594777,"54.6563","null","null","null","null","null","null","null",33,"6","Changeup",0,6,6,0,6,0,6,0
"CU","2018-04-18","76.4","1.8184","6.4950","Mookie Betts",605141,572140,"null","ball",,,,,"13","null","R","R","L","LAA","BOS","B","null","null",2,2,2018,"-0.8488","-1.4986","-0.8413","0.9650","null","null","null",1,4,"Top","null","null",,,455117,,"180419_032506","-4.0610","-111.0405","-1.7957","-5.9678","23.5284","-44.1284","3.1496","1.5745","null","null","null","75.2630","2721","5.9470",529670,572140,455117,472528,435079,446359,592743,457708,545361,594777,"54.5492","null","null","null","null","null","null","null",33,"5","Curveball",0,6,6,0,6,0,6,0
